-7.67803289, -3.62057622, -19.35870093, -4.77267974, -0.55864136, -5.37297737, -5.9998566, -16.76136371, -10.31137062, -3.41283055, -7.69646878, -15.37105352, -17.67168402, 0.0104171, 0.20005297, 0.01663628, 0.00899989, 0.06488356, 0.00037285, 0.07005952, 0.00466637, 0.00177038, 0.00478204, 0.09769188, 0.00417741, 0.00471857
-4.88858845, -5.27333128, -3.34830872, -6.53973057, -5.74356654, -4.04893054, -2.56135195, -9.01421484, -3.35675047, -12.88360563, -6.86415986, -3.31373344, -3.31285053, 0.00111889, 0.29228769, 0.00551396, 0.00626435, 0.05383288, 0.00011735, 0.07848847, 0.0077102, 0.00081288, 0.00485509, 0.05163886, 0.00105415, 0.00068493
-3.71765467, -5.28840196, -4.2807016, -5.18609674, -3.30305466, -4.03445281, -3.06822993, -7.28028535, -3.27269299, -12.29870484, -4.11198846, -3.19433798, -3.93415281, 0.00131363, 0.23699475, 0.00415799, 0.00716171, 0.05400435, 0.0001373, 0.06534882, 0.0074175, 0.00140764, 0.0041166, 0.04511333, 0.00147695, 0.00090699
-4.40134941, -3.5977766, -4.25611103, -9.62088145, -3.14514617, -3.81397241, -2.61342405, -9.18437149, -5.47910813, -7.63022448, -6.01504601, -3.2007319, -3.0204637, 0.00179539, 0.23772682, 0.00308842, 0.01062898, 0.06689926, 0.00016649, 0.0984126, 0.00827296, 0.00081361, 0.00363294, 0.04056025, 0.00104115, 0.00102053
-4.48846154, -3.55926548, -3.32052301, -8.54184538, -4.35122785, -4.01275812, -2.51221157, -8.94160983, -5.67266109, -12.287603, -3.82241583, -3.375013, -4.69129168, 0.00192468, 0.24761641, 0.00565837, 0.00696523, 0.05563908, 0.0001384, 0.05832683, 0.00745734, 0.00134711, 0.00381897, 0.04025433, 0.00113053, 0.00063781
-4.70920493, -5.28439777, -2.38048258, -7.28346773, -3.26004068, -3.00222554, -2.33020032, -6.88636921, -4.03846149, -11.65256059, -6.81562811, -3.34327145, -5.56097885, 0.00104952, 0.38832169, 0.00571529, 0.00633276, 0.05259405, 0.0001768, 0.05415337, 0.00582019, 0.00088675, 0.004974, 0.03692046, 0.00173912, 0.00063476
-4.9353513, -2.86029191, -3.58293353, -6.26741095, -5.75752995, -3.85385245, -2.12262804, -6.8946038, -4.83072407, -10.26650133, -5.92696311, -3.47322275, -4.51083308, 0.00193767, 0.24780738, 0.00386232, 0.01053274, 0.04077699, 0.00017662, 0.0985522, 0.00610981, 0.00139135, 0.00423098, 0.03713946, 0.00166177, 0.00106971
-6.14706571, -5.21305271, -2.82282009, -6.56714065, -4.15394372, -4.82238554, -1.80741392, -10.65378089, -3.850931, -10.59559987, -5.63670561, -3.40084536, -3.93015074, 0.00078327, 0.20750346, 0.00610155, 0.00761609, 0.05772593, 8.271e-05, 0.09974272, 0.00556088, 0.00061611, 0.00599831, 0.03876325, 0.00087474, 0.00048115
-6.02427011, -6.82535108, -3.75613976, -5.19434059, -6.72027375, -4.24500396, -3.27628711, -10.04425931, -4.09210981, -14.11579711, -4.99725531, -3.30246167, -2.56227046, 0.001446, 0.20966152, 0.00650437, 0.00628149, 0.04224374, 0.00010379, 0.0819699, 0.00735718, 0.00086543, 0.00622789, 0.06685982, 0.00131935, 0.00055513
-6.23828071, -6.85212665, -3.23236742, -8.49124346, -6.92864454, -5.01239744, -1.9089712, -11.59725333, -3.7212283, -16.18510831, -7.07926004, -3.33327698, -2.32324038, 0.00092997, 0.3189304, 0.00608812, 0.00443848, 0.06723433, 8.262e-05, 0.0593194, 0.00757997, 0.00087319, 0.00454664, 0.03851228, 0.00116806, 0.00088082
-4.99112944, -6.27010797, -4.2179378, -5.05887632, -4.59956497, -4.82786941, -3.23714539, -9.93366044, -3.72514385, -14.49694656, -8.66536368, -3.52596261, -2.67464131, 0.00135061, 0.37925938, 0.00716294, 0.00604432, 0.06990704, 0.00014125, 0.0670964, 0.00597491, 0.00058771, 0.00339965, 0.04207386, 0.00129362, 0.00083079
-4.98087173, -4.27323014, -4.13755408, -8.37489293, -7.26259851, -3.76703055, -3.11558358, -6.44259421, -3.95982325, -14.47871439, -8.92147561, -3.42030764, -3.18156882, 0.00078327, 0.21043763, 0.0054134, 0.00508532, 0.06470198, 0.0001318, 0.05573159, 0.00713915, 0.0010352, 0.00420945, 0.03907063, 0.00109752, 0.00089013
-3.48629291, -5.80133096, -3.45886857, -5.17202475, -7.34438874, -3.04894625, -3.1846101, -10.91146573, -4.2798515, -14.82310101, -5.07299501, -3.31462705, -4.22568181, 0.00086773, 0.24344449, 0.00715878, 0.00596495, 0.0526902, 8.252e-05, 0.10150876, 0.00767471, 0.00097053, 0.00558071, 0.03863865, 0.00093077, 0.00079813
-4.60400405, -4.51639635, -4.1581429, -5.25908623, -7.46497394, -3.15863312, -1.82854129, -6.69298379, -4.34589639, -15.94651512, -8.49575321, -3.36533417, -4.30420238, 0.00078573, 0.22855772, 0.00548394, 0.00587204, 0.03804886, 8.271e-05, 0.08824779, 0.00737165, 0.0010122, 0.00631149, 0.06711572, 0.00130808, 0.00055206
-9.73071531, -4.51078194, -24.49503541, -5.42646185, -0.72561018, -6.77947821, -7.74069131, -15.30096147, -8.78154842, -2.72608684, -5.75823391, -18.75501584, -18.18412644, 0.01311396, 0.15833982, 0.01721222, 0.00642747, 0.04937073, 0.00046547, 0.08462146, 0.00454931, 0.00194012, 0.00415271, 0.10529057, 0.00542772, 0.00333621
-9.36553421, -2.54387011, -24.50042522, -5.68212653, -0.50708998, -4.82388417, -7.16519595, -12.09389882, -11.32437752, -3.61377613, -8.95869315, -15.36700223, -21.32208534, 0.00841229, 0.18685748, 0.01968892, 0.00658648, 0.04565928, 0.000261, 0.08180082, 0.00469903, 0.0014283, 0.00600964, 0.12649821, 0.00462452, 0.00521153
-7.79441842, -3.79833684, -20.05784015, -4.94407462, -0.46014633, -5.35937073, -2.38461054, -16.46057128, -11.98989671, -6.55404979, -4.38712457, -10.16855421, -19.75261331, 0.01071208, 0.20714636, 0.0112275, 0.00895489, 0.06110741, 0.00092624, 0.01182986, 0.00795435, 0.00785056, 0.00030265, 0.0476955, 0.00791299, 0.00791204
-8.92494704, -2.06271718, -20.80369756, -4.8151471, -0.31937552, -5.06745558, -3.9675481, -19.02904056, -11.95943259, -5.53672569, -3.41552253, -19.87140645, -16.83295497, 0.01019556, 0.20292717, 0.00255419, 0.00610453, 0.06654965, 0.00018417, 0.09346708, 0.00784535, 0.00268624, 0.0002397, 0.01854638, 0.00690224, 0.00741184
-8.98329635, -0.01000238, -20.26591829, -5.7360061, -2.29871676, -5.1241398, -4.47517606, -19.8376221, -11.76539684, -3.00370663, -7.91209926, -17.04716912, -19.58048555, 0.00830931, 0.34260321, 0.0132492, 0.00772223, 0.01125862, 0.00044893, 6.4e-07, 0.0076391, 0.001, 0.00029531, 5.11e-06, 0.00768418, 8.01e-06
-7.54176053, -0.09138272, -19.44229209, -5.09528307, -2.07256013, -5.3992497, -1.00633668, -16.24150781, -8.43732268, -4.04181913, -5.42135743, -14.06969049, -18.00268751, 0.00801676, 0.29753398, 0.01687466, 0.00612458, 0.05542519, 0.00014636, 7.2e-07, 0.00534691, 1.089e-05, 0.00191249, 3.576e-05, 0.0066826, 3.001e-05
-8.70895805, -0.11870849, -21.82165752, -5.35650722, -3.08018211, -7.24147119, -5.90765726, -18.16036178, -11.96240348, -6.30227353, -4.16435807, -12.93110817, -15.04698758, 0.00926992, 0.26790499, 0.01391705, 0.0075765, 0.0577678, 0.00011791, 5.2e-07, 0.0071767, 0.0004025, 0.00029638, 2.835e-05, 0.00660557, 0.00068615
-8.98275604, -0.6633431, -21.74656011, -5.99248558, -1.55448335, -5.00282564, -5.99939493, -19.04737517, -8.07665253, -3.01514701, -7.33019631, -17.96386387, -15.70890941, 0.01254982, 0.24254117, 0.01575075, 0.00861362, 0.01253249, 0.00073814, 5.3e-07, 0.00615034, 0.00018873, 0.00322301, 0.00012413, 0.00515417, 8.02e-06
-7.53327104, -0.02784892, -20.11903051, -4.58551781, -1.66286949, -5.00005174, -2.70414982, -17.72385582, -8.09224515, -3.24847216, -5.60380432, -16.23710562, -18.22813692, 0.01018011, 0.31792115, 0.01580218, 0.00604623, 0.01105537, 0.0002824, 2.41e-06, 0.007994, 0.00091634, 0.00039237, 0.00022329, 0.0079998, 6.578e-05
-8.24142024, -0.50054899, -20.44500254, -5.20486823, -1.86699406, -5.00251411, -3.48818417, -17.65566498, -11.49783855, -4.5286685, -4.17499559, -15.72579288, -16.31195237, 0.00940725, 0.38838651, 0.02493814, 0.00881884, 0.08226025, 0.00010737, 0.00020443, 0.00613165, 1.195e-05, 0.00133008, 1.73e-05, 0.00676423, 0.00032209
-8.09380613, -0.43074988, -21.83086891, -4.68572858, -1.87681573, -5.17730797, -1.65685155, -19.49725851, -8.8502341, -6.69438077, -3.0723072, -15.65714747, -18.32991178, 0.0108882, 0.27872458, 0.01271256, 0.00650902, 0.047632, 0.00011411, 1.01e-06, 0.00739285, 0.00014382, 0.0010704, 4.425e-05, 0.00752147, 0.00019016
-8.98039476, -0.76593452, -19.51514615, -5.67033825, -2.63446074, -5.06518801, -1.12907617, -15.09741672, -8.46194552, -3.04362762, -4.30101301, -17.81833163, -15.6358271, 0.00815456, 0.3998834, 0.01527144, 0.0067254, 0.08879248, 0.0003139, 5.2e-07, 0.00798203, 1.029e-05, 0.00013255, 5.08e-06, 0.0071925, 8.01e-06
-7.50694712, -0.2884443, -19.07781139, -4.95818577, -3.97250425, -6.00307698, -4.41480236, -16.72199542, -11.87498063, -5.13271735, -5.43402821, -18.01189583, -18.52015284, 0.01093579, 0.38227445, 0.01199677, 0.00659676, 0.05464503, 0.00010002, 9.8e-07, 0.00799533, 0.00012653, 0.00450626, 5.07e-06, 0.00689742, 8.11e-06
